更新时间,#genre#
山东卫视,http://221.213.69.82:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://121.24.98.232:8090/hls/39/index.m3u8
山东卫视,http://119.163.199.98:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://124.128.73.58:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://lives.jnnews.tv/video/s10001-SDTV/index.m3u8$1920x1080
山东卫视,http://36.35.16.98:9901/tsfile/live/0001_28.m3u8?key=txiptv&playlive=0&authid=0
山西卫视,http://222.64.214.39:8899/rtp/239.45.1.229:5140$1920x1080
山西卫视,http://139.196.151.191:2051/rtp/239.45.1.229:5140
山西卫视,http://106.57.0.102:55555/rtp/239.200.200.56:8292$1920x1080
山西卫视,http://123.56.129.203:4310/rtp/225.1.8.155:8172
山西卫视,http://123.117.36.74:4001/rtp/239.3.1.42:8172$1920x1080
山西卫视,http://123.121.93.25:8686/rtp/239.3.1.42:8172$1920x1080
山西卫视,http://114.249.229.59:8012/rtp/239.3.1.42:8172$1920x1080
山西卫视,http://111.196.131.46:20000/rtp/239.3.1.42:8172$1920x1080
山西卫视,http://114.246.180.128:4022/rtp/239.3.1.42:8172$1920x1080
山西卫视,http://111.199.232.88:18888/rtp/239.3.1.42:8172$1920x1080
山西卫视,http://124.128.73.58:9901/tsfile/live/0118_1.m3u8
山西卫视,http://123.56.129.203:2604/rtp/225.1.8.155:8172
山西卫视,http://171.117.183.38:8082/rtp/226.0.2.152:9128$1920x1080
山西卫视,http://36.35.16.98:9901/tsfile/live/0001_17.m3u8?key=txiptv&playlive=0&authid=0
山西卫视,http://111.61.236.247:9081/hls/47/index.m3u8
山西卫视,http://122.9.151.210:887/rtp/238.255.2.71:5999
山西卫视,http://60.223.224.176:8888/newlive/live/hls/43/live.m3u8$1920x1080
山西卫视,http://119.163.228.205:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://171.8.138.74:85/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$1920x1080
山西卫视,http://171.117.183.38:8085/rtp/226.0.2.152:9128$1920x1080
陕西卫视,http://222.64.214.39:8899/rtp/239.45.1.232:5140$1920x1080
陕西卫视,http://139.196.151.191:2051/rtp/239.45.1.232:5140
陕西卫视,http://106.57.0.102:55555/rtp/239.200.200.55:8288$1920x1080
陕西卫视,http://123.56.129.203:4310/rtp/225.1.8.154:8140
陕西卫视,http://123.117.36.74:4001/rtp/239.3.1.41:8140$1920x1080
陕西卫视,http://123.121.93.25:8686/rtp/239.3.1.41:8140$1920x1080
陕西卫视,http://114.249.229.59:8012/rtp/239.3.1.41:8140$1920x1080
陕西卫视,http://111.196.131.46:20000/rtp/239.3.1.41:8140$1920x1080
陕西卫视,http://114.246.180.128:4022/rtp/239.3.1.41:8140$1920x1080
陕西卫视,http://111.199.232.88:18888/rtp/239.3.1.41:8140$1920x1080
陕西卫视,http://222.241.154.37:9901/tsfile/live/23048_1.m3u8?key=tvbox6_com&playlive=1&authid=0
陕西卫视,http://124.128.73.58:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://58.57.21.166:9901/tsfile/live/0136_1.m3u8
陕西卫视,http://222.134.245.16:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://124.128.73.58:9901/tsfile/live/0136_1.m3u8
陕西卫视,http://58.57.21.166:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://36.35.16.98:9901/tsfile/live/0001_11.m3u8?key=txiptv&playlive=0&authid=0
陕西卫视,http://110.53.52.63:8888/newlive/live/hls/40/live.m3u8
陕西卫视,http://222.218.158.86:8181/tsfile/live/0136_1.m3u8
陕西卫视,http://121.24.98.154:8090/hls/86/index.m3u8
四川卫视,http://222.64.214.39:8899/rtp/239.45.1.83:5140$1920x1080
四川卫视,http://139.196.151.191:2051/rtp/239.45.1.83:5140
四川卫视,http://106.57.0.102:55555/rtp/239.200.200.43:8240$1920x1080
四川卫视,http://123.56.129.203:4310/rtp/225.1.8.142:8288
四川卫视,http://123.117.36.74:4001/rtp/239.3.1.29:8288$1920x1080
四川卫视,http://123.121.93.25:8686/rtp/239.3.1.29:8288$1920x1080
四川卫视,http://114.249.229.59:8012/rtp/239.3.1.29:8288$1920x1080
四川卫视,http://111.196.131.46:20000/rtp/239.3.1.29:8288$1920x1080
四川卫视,http://114.246.180.128:4022/rtp/239.3.1.29:8288$1920x1080
四川卫视,http://111.199.232.88:18888/rtp/239.3.1.29:8288$1920x1080
四川卫视,http://118.122.189.74:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,https://stream1.freetv.fun/si-chuan-wei-shi-gao-qing-6.ctv
四川卫视,http://171.117.183.38:8085/rtp/226.0.2.179:9344$1920x1080
四川卫视,https://stream1.freetv.fun/si-chuan-wei-shi-gao-qing-7.ctv
四川卫视,http://121.24.98.232:8090/hls/58/index.m3u8
四川卫视,http://116.95.218.241:9999/udp/239.125.2.79:4120$1920x1080
四川卫视,http://210.22.75.86:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://58.57.21.166:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://124.116.183.146:9901/tsfile/live/0123_1.m3u8?key=txiptv
四川卫视,http://219.159.194.66:8181/tsfile/live/0123_1.m3u8$1920x1080
深圳卫视,http://222.64.214.39:8899/rtp/239.45.3.231:5140$1920x1080
深圳卫视,http://139.196.151.191:2051/rtp/239.45.3.231:5140
深圳卫视,http://106.57.0.102:55555/rtp/239.200.200.67:8776$1920x1080
深圳卫视,http://123.56.129.203:4310/rtp/225.1.8.145:9244
深圳卫视,http://123.117.36.74:4001/rtp/239.3.1.134:8020$1920x1080
深圳卫视,http://123.121.93.25:8686/rtp/239.3.1.134:8020$1920x1080
深圳卫视,http://114.249.229.59:8012/rtp/239.3.1.134:8020$1920x1080
深圳卫视,http://111.196.131.46:20000/rtp/239.3.1.134:8020$1920x1080
深圳卫视,http://114.246.180.128:4022/rtp/239.3.1.134:8020$1920x1080
深圳卫视,http://111.199.232.88:18888/rtp/239.3.1.134:8020$1920x1080
深圳卫视,http://tx.stlyx.cn:5000/ysp/shenzhen$1920x1080
深圳卫视,http://171.8.138.74:85/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$1920x1080
深圳卫视,http://121.24.98.232:8090/hls/84/index.m3u8
深圳卫视,http://www.72444165.xyz:5005/itv/ystenlive/1000000005000265028
深圳卫视,http://119.163.199.98:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000005000265028/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265028&livemode=1&stbId=3
深圳卫视,http://171.117.183.38:8084/rtp/226.0.2.147:9088$1920x1080
深圳卫视,http://219.159.194.66:8181/tsfile/live/0126_1.m3u8$1920x1080
深圳卫视,http://www.zzlag.top:9087/tsfile/live/0126_1.m3u8?key=txiptv
深圳卫视,http://36.35.16.98:9901/tsfile/live/0001_22.m3u8?key=txiptv&playlive=0&authid=0
三沙卫视,http://222.64.214.39:8899/rtp/239.45.1.82:5140$1920x1080
三沙卫视,http://139.196.151.191:2051/rtp/239.45.1.82:5140
三沙卫视,http://106.57.0.102:55555/rtp/239.200.201.136:8140$1920x1080
三沙卫视,http://123.56.129.203:4310/rtp/225.1.8.78:4120
三沙卫视,http://123.117.36.74:4001/rtp/239.3.1.155:4120$1920x1080
三沙卫视,http://123.121.93.25:8686/rtp/239.3.1.155:4120$1920x1080
三沙卫视,http://114.249.229.59:8012/rtp/239.3.1.155:4120$1920x1080
三沙卫视,http://111.196.131.46:20000/rtp/239.3.1.155:4120$1920x1080
三沙卫视,http://114.246.180.128:4022/rtp/239.3.1.155:4120$1920x1080
三沙卫视,http://111.199.232.88:18888/rtp/239.3.1.155:4120$1920x1080
三沙卫视,http://117.27.190.42:9998/tsfile/live/23250_1.m3u8?key=txiptv&playlive=1&authid=0
三沙卫视,http://220.249.114.102:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
三沙卫视,http://139.196.151.191:6846/rtp/239.45.1.82:5140
三沙卫视,http://www.zzlag.top:9087/tsfile/live/1049_1.m3u8?key=txiptv
三沙卫视,http://61.138.128.226:19901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
三沙卫视,http://39.98.201.151:9090/udp/225.1.8.78:4120
三沙卫视,http://123.56.129.203:2604/rtp/225.1.8.78:4120
三沙卫视,http://61.138.128.226:19901/tsfile/live/1020_1.m3u8
天津卫视,http://222.64.214.39:8899/rtp/239.45.1.124:5140$1920x1080
天津卫视,http://139.196.151.191:2051/rtp/239.45.1.124:5140
天津卫视,http://106.57.0.102:55555/rtp/239.200.200.69:1234$1920x1080
天津卫视,http://123.56.129.203:4310/rtp/225.1.8.136:8144
天津卫视,http://123.117.36.74:4001/rtp/239.3.1.141:1234$1920x1080
天津卫视,http://123.121.93.25:8686/rtp/239.3.1.141:1234$1920x1080
天津卫视,http://114.249.229.59:8012/rtp/239.3.1.141:1234$1920x1080
天津卫视,http://111.196.131.46:20000/rtp/239.3.1.141:1234$1920x1080
天津卫视,http://114.246.180.128:4022/rtp/239.3.1.141:1234$1920x1080
天津卫视,http://111.199.232.88:18888/rtp/239.3.1.141:1234$1920x1080
天津卫视,http://39.98.201.151:9090/udp/225.1.8.48:8044
天津卫视,http://58.57.21.166:9901/tsfile/live/0135_1.m3u8
天津卫视,http://222.134.245.16:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://122.9.151.210:887/rtp/238.255.2.99:5999
天津卫视,http://202.100.46.58:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://60.12.183.46:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://www.72444165.xyz:5005/itv/ystenlive/1000000005000265026
天津卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265026&livemode=1&stbId=3
天津卫视,http://139.196.151.191:6846/rtp/239.45.1.124:5140
天津卫视,http://58.57.21.166:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://222.64.214.39:8899/rtp/239.45.1.231:5140$1920x1080
西藏卫视,http://139.196.151.191:2051/rtp/239.45.1.231:5140
西藏卫视,http://106.57.0.102:55555/rtp/239.200.200.61:8312$1920x1080
西藏卫视,http://123.56.129.203:4310/rtp/225.1.8.160:8164
西藏卫视,http://123.117.36.74:4001/rtp/239.3.1.47:8164$1920x1080
西藏卫视,http://123.121.93.25:8686/rtp/239.3.1.47:8164$1920x1080
西藏卫视,http://114.249.229.59:8012/rtp/239.3.1.47:8164$1920x1080
西藏卫视,http://111.196.131.46:20000/rtp/239.3.1.47:8164$1920x1080
西藏卫视,http://114.246.180.128:4022/rtp/239.3.1.47:8164$1920x1080
西藏卫视,http://111.199.232.88:18888/rtp/239.3.1.47:8164$1920x1080
西藏卫视,http://121.24.98.232:8090/hls/68/index.m3u8
西藏卫视,http://139.196.151.191:6846/rtp/239.45.1.231:5140
西藏卫视,http://219.159.194.66:8181/tsfile/live/0111_1.m3u8$1920x1080
西藏卫视,http://58.216.229.130:9901/tsfile/live/0120_5.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://123.56.129.203:2604/rtp/225.1.8.160:8164
西藏卫视,http://222.218.158.86:8181/tsfile/live/0111_1.m3u8
西藏卫视,http://219.159.194.172:8181/tsfile/live/0111_1.m3u8
西藏卫视,http://121.24.98.154:8090/hls/68/index.m3u8
西藏卫视,http://124.128.73.58:9901/tsfile/live/0111_1.m3u8
西藏卫视,http://58.57.21.166:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://222.64.214.39:8899/rtp/239.45.1.116:5140$1920x1080
新疆卫视,http://139.196.151.191:2051/rtp/239.45.1.116:5140
新疆卫视,http://106.57.0.102:55555/rtp/239.200.200.62:8316$1920x1080
新疆卫视,http://123.56.129.203:4310/rtp/225.1.8.161:8160
新疆卫视,http://123.117.36.74:4001/rtp/239.3.1.48:8160$1920x1080
新疆卫视,http://123.121.93.25:8686/rtp/239.3.1.48:8160$1920x1080
新疆卫视,http://114.249.229.59:8012/rtp/239.3.1.48:8160$1920x1080
新疆卫视,http://111.196.131.46:20000/rtp/239.3.1.48:8160$1920x1080
新疆卫视,http://114.246.180.128:4022/rtp/239.3.1.48:8160$1920x1080
新疆卫视,http://111.199.232.88:18888/rtp/239.3.1.48:8160$1920x1080
新疆卫视,http://222.80.12.231:4022/udp/238.125.3.174:5140$1920x1080
新疆卫视,http://106.124.91.222:9901/tsfile/live/21212_1.m3u8
新疆卫视,http://123.56.129.203:2604/rtp/225.1.8.161:8160
新疆卫视,http://58.57.21.166:9901/tsfile/live/0110_1.m3u8
新疆卫视,http://112.234.23.81:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://61.138.128.226:19901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://39.98.201.151:9090/udp/225.1.8.161:8160
新疆卫视,http://171.8.138.74:85/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$1920x1080
新疆卫视,http://139.196.151.191:6846/rtp/239.45.1.116:5140
新疆卫视,http://121.24.98.232:8090/hls/61/index.m3u8
云南卫视,http://222.64.214.39:8899/rtp/239.45.0.4:5140$1920x1080
云南卫视,http://139.196.151.191:2051/rtp/239.45.0.4:5140
云南卫视,http://106.57.0.102:55555/rtp/239.200.200.145:8840$1920x1080
云南卫视,http://123.56.129.203:4310/rtp/225.1.8.139:8108
云南卫视,http://123.117.36.74:4001/rtp/239.3.1.26:8108$1920x1080
云南卫视,http://123.121.93.25:8686/rtp/239.3.1.26:8108$1920x1080
云南卫视,http://114.249.229.59:8012/rtp/239.3.1.26:8108$1920x1080
云南卫视,http://111.196.131.46:20000/rtp/239.3.1.26:8108$1920x1080
云南卫视,http://114.246.180.128:4022/rtp/239.3.1.26:8108$1920x1080
云南卫视,http://111.199.232.88:18888/rtp/239.3.1.26:8108$1920x1080
云南卫视,http://124.128.73.58:9901/tsfile/live/0119_1.m3u8
云南卫视,http://60.12.183.46:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=0&authid=0
云南卫视,http://123.182.60.29:9002/hls/33/index.m3u8
云南卫视,http://gslbservzqhsw.itv.cmvideo.cn/5000000011000031120/1.m3u8?channel-id=bestzb&Contentid=5000000011000031120&livemode=1&stbId=3
云南卫视,http://61.136.67.238:50085/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://121.24.98.154:8090/hls/41/index.m3u8
云南卫视,http://222.218.158.76:8181/tsfile/live/0119_1.m3u8$1920x1080
云南卫视,http://58.57.21.166:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://110.53.52.63:8888/newlive/live/hls/26/live.m3u8
云南卫视,http://222.80.12.231:4022/udp/238.125.5.32:5140$1920x1080
🏠广东频道,#genre#
广东珠江,https://stream1.freetv.fun/ipv6-yan-dong-zhu-jiang-14.m3u8
广东珠江,http://222.218.158.86:8181/tsfile/live/1000_1.m3u8
广东珠江,https://stream1.freetv.fun/ipv6-yan-dong-zhu-jiang-8.m3u8
广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-23.ctv
广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-11.m3u8
广东珠江,http://r.jdshipin.com/sE5vO
广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-7.m3u8
广东珠江,http://113.15.187.190:8181/tsfile/live/1000_1.m3u8$1920x1080
广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-gao-qing-1.m3u8
广东珠江,http://116.21.87.83:8889/udp/239.77.0.1:5146$1920x1080
广东珠江,http://183.11.239.36:808/hls/83/index.m3u8
广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-26.m3u8
广东珠江,http://1b6467f415.iok.la:9931/tsfile/live/1011_1.m3u8
广东珠江,http://219.159.194.66:8181/tsfile/live/1000_1.m3u8$1920x1080
广东珠江,http://www.zzlag.top:9003/hls/31/index.m3u8
广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-13.ctv
广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-10.m3u8
广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-25.ctv
广东珠江,http://gmxw.7766.org:808/hls/83/index.m3u8
广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-21.ctv
广东体育,http://222.218.158.76:8181/tsfile/live/1001_1.m3u8$1920x1080
广东体育,http://1b6467f415.iok.la:9931/tsfile/live/1014_1.m3u8
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-24.ctv
广东体育,https://stream1.freetv.fun/e05d674500d8dcf73754cb11d4dcd8ef9e88f287888a1b71fd0766e90963db66.m3u8
广东体育,http://219.159.194.176:8181/tsfile/live/1001_1.m3u8$1920x1080
广东体育,http://113.15.187.190:8181/tsfile/live/1001_1.m3u8$1920x1080
广东体育,http://www.zzlag.top:9003/hls/30/index.m3u8
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-11.m3u8
广东体育,http://219.159.194.66:8181/tsfile/live/1001_1.m3u8$1920x1080
广东体育,http://120.238.84.44:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
广东体育,http://219.159.194.172:8181/tsfile/live/1001_1.m3u8
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-13.ctv
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-15.m3u8
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-10.m3u8
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-14.ctv
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-gao-qing-2.m3u8
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-4.m3u8
广东体育,http://www.zzlag.top:9087/tsfile/live/1036_1.m3u8?key=txiptv
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-6.ctv
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-21.ctv
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-7.m3u8
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-5.m3u8
广东体育,http://222.218.158.86:8181/tsfile/live/1001_1.m3u8
广东体育,http://218.13.170.98:9901/tsfile/live/0019_1.m3u8
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-23.m3u8
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-8.ctv
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-17.m3u8
广东新闻,http://183.11.239.36:808/hls/5/index.m3u8
广东新闻,http://222.218.158.76:8181/tsfile/live/1007_1.m3u8$1920x1080
广东新闻,http://219.159.194.66:8181/tsfile/live/1007_1.m3u8$1920x1080
广东新闻,http://222.218.158.86:8181/tsfile/live/1007_1.m3u8
广东新闻,https://stream1.freetv.fun/yan-dong-xin-wen-12.m3u8
广东新闻,https://stream1.freetv.fun/yan-dong-xin-wen-7.ctv
广东新闻,https://stream1.freetv.fun/yan-dong-xin-wen-16.m3u8
广东新闻,https://stream1.freetv.fun/yan-dong-xin-wen-14.ctv
广东新闻,http://113.15.187.190:8181/tsfile/live/1007_1.m3u8$1920x1080
广东新闻,http://121.33.239.242:9901/tsfile/live/1008_1.m3u8
广东新闻,http://1b6467f415.iok.la:9931/tsfile/live/1012_1.m3u8
广东新闻,http://219.159.194.172:8181/tsfile/live/1007_1.m3u8
广东新闻,https://stream1.freetv.fun/yan-dong-xin-wen-8.m3u8
广东新闻,https://stream1.freetv.fun/yan-dong-xin-wen-gao-qing-1.m3u8
广东新闻,http://www.zzlag.top:9003/hls/36/index.m3u8
广东新闻,http://mom.coms.hk:9901/tsfile/live/1008_1.m3u8
广东新闻,https://stream1.freetv.fun/yan-dong-xin-wen-2.m3u8
广东卫视,http://222.64.214.39:8899/rtp/239.45.3.230:5140$1920x1080
广东卫视,http://139.196.151.191:2051/rtp/239.45.3.230:5140
广东卫视,http://106.57.0.102:55555/rtp/239.200.200.52:8276$1920x1080
广东卫视,http://123.56.129.203:4310/rtp/225.1.8.151:8132
广东卫视,http://123.117.36.74:4001/rtp/239.3.1.142:8048$1920x1080
广东卫视,http://123.121.93.25:8686/rtp/239.3.1.142:8048$1920x1080
广东卫视,http://114.249.229.59:8012/rtp/239.3.1.142:8048$1920x1080
广东卫视,http://111.196.131.46:20000/rtp/239.3.1.142:8048$1920x1080
广东卫视,http://114.246.180.128:4022/rtp/239.3.1.142:8048$1920x1080
广东卫视,http://111.199.232.88:18888/rtp/239.3.1.142:8048$1920x1080
广东卫视,http://122.139.47.206:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://fangke.blueswords.com:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://123.129.70.178:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://122.9.151.210:887/rtp/238.255.2.59:5999
广东卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000001000014176/1.m3u8?channel-id=ystenlive&Contentid=1000000001000014176&livemode=1&stbId=3
广东卫视,http://219.159.194.66:8181/tsfile/live/0125_1.m3u8$1920x1080
广东卫视,http://121.224.240.233:8887/rtp/239.49.8.143:6000$1920x1080
广东卫视,http://58.57.21.166:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://222.218.158.76:8181/tsfile/live/0125_1.m3u8$1920x1080
广东卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000001000014176/index.m3u8?channel-id=ystenlive&Contentid=1000000001000014176&livemode=1&stbId=no
大湾区卫视,http://223.12.113.32:8083/rtp/239.1.1.69:8069$1920x1080
大湾区卫视,http://223.11.153.2:7777/rtp/239.1.1.69:8069$1920x1080
大湾区卫视,http://124.205.11.242:91/live/NFWS-1500k/live.m3u8
大湾区卫视,http://124.205.11.205:91/live/NFWS-1500k/live.m3u8
大湾区卫视,http://gmxw.7766.org:808/hls/132/index.m3u8
大湾区卫视,http://183.11.239.36:808/hls/132/index.m3u8
大湾区卫视,https://php.17186.eu.org/gdtv/web/nfws.m3u8
大湾区卫视,http://kxrj.site:998/123/mg.php?id=dwqws$1920x1080
广州影视,https://stream1.freetv.fun/yan-zhou-ying-shi-8.ctv
广州影视,https://stream1.freetv.fun/yan-zhou-ying-shi-6.ctv
广州影视,https://stream1.freetv.fun/yan-zhou-ying-shi-5.ctv
广州影视,https://stream1.freetv.fun/yan-zhou-ying-shi-2.ctv
广州影视,http://r.jdshipin.com/sFw4S
广州影视,https://stream1.freetv.fun/yan-zhou-ying-shi-1.ctv
广州影视,https://stream1.freetv.fun/yan-zhou-ying-shi-9.ctv
广州影视,http://r.jdshipin.com/TcKr2
广州影视,https://stream1.freetv.fun/yan-zhou-ying-shi-10.ctv
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-9.ctv
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-14.m3u8
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-12.m3u8
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-13.ctv
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-10.m3u8
广州竞赛,https://tencentplay.gztv.com/live/jingsai.m3u8?txSecret=9be68e7c35579d02d11f6968531343ea&txTime=1903ea2dd6a
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-3.m3u8
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-1.ctv
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-2.m3u8
广州竞赛,https://tencentplay.gztv.com/live/jingsai.m3u8?txSecret=a4d04c27d0d1d8b7efef2ed7ff1c3eae&txTime=191b60cc9ca
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-5.m3u8
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-8.m3u8
广州竞赛,https://tencentplay.gztv.com/live/jingsai.m3u8?txSecret=057c43946c61f665a7cbbfef9f228555&txTime=1913a1cfc6d
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-4.ctv
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-6.m3u8
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-11.ctv
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-7.m3u8
江门综合,https://stream1.freetv.fun/jiang-men-zong-he-1.ctv
江门综合,http://tidelive.jmtv.cn/lsdream/4x3T0dO/993/o734w00.m3u8
江门综合,http://tidelive.jmtv.cn/lsdream/4x3T0dO/993/x434c00.m3u8
佛山综合,https://stream1.freetv.fun/fo-shan-zong-he-1.ctv
佛山综合,https://stream1.freetv.fun/fo-shan-zong-he-3.ctv
佛山综合,https://stream1.freetv.fun/fo-shan-zong-he-8.ctv
佛山综合,https://stream1.freetv.fun/fo-shan-zong-he-9.ctv
佛山综合,https://stream1.freetv.fun/fo-shan-zong-he-2.ctv
佛山综合,https://stream1.freetv.fun/fo-shan-zong-he-5.ctv
深圳卫视,http://222.64.214.39:8899/rtp/239.45.3.231:5140$1920x1080
深圳卫视,http://139.196.151.191:2051/rtp/239.45.3.231:5140
深圳卫视,http://106.57.0.102:55555/rtp/239.200.200.67:8776$1920x1080
深圳卫视,http://123.56.129.203:4310/rtp/225.1.8.145:9244
深圳卫视,http://123.117.36.74:4001/rtp/239.3.1.134:8020$1920x1080
深圳卫视,http://123.121.93.25:8686/rtp/239.3.1.134:8020$1920x1080
深圳卫视,http://114.249.229.59:8012/rtp/239.3.1.134:8020$1920x1080
深圳卫视,http://111.196.131.46:20000/rtp/239.3.1.134:8020$1920x1080
深圳卫视,http://114.246.180.128:4022/rtp/239.3.1.134:8020$1920x1080
深圳卫视,http://111.199.232.88:18888/rtp/239.3.1.134:8020$1920x1080
深圳卫视,http://tx.stlyx.cn:5000/ysp/shenzhen$1920x1080
深圳卫视,http://171.8.138.74:85/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$1920x1080
深圳卫视,http://121.24.98.232:8090/hls/84/index.m3u8
深圳卫视,http://www.72444165.xyz:5005/itv/ystenlive/1000000005000265028
深圳卫视,http://119.163.199.98:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000005000265028/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265028&livemode=1&stbId=3
深圳卫视,http://171.117.183.38:8084/rtp/226.0.2.147:9088$1920x1080
深圳卫视,http://219.159.194.66:8181/tsfile/live/0126_1.m3u8$1920x1080
深圳卫视,http://www.zzlag.top:9087/tsfile/live/0126_1.m3u8?key=txiptv
深圳卫视,http://36.35.16.98:9901/tsfile/live/0001_22.m3u8?key=txiptv&playlive=0&authid=0
汕头综合,https://stream1.freetv.fun/shan-tou-zong-he-7.ctv
汕头综合,https://stream1.freetv.fun/shan-tou-zong-he-5.ctv
汕头综合,https://stream1.freetv.fun/shan-tou-zong-he-4.m3u8
汕头综合,https://stream1.freetv.fun/shan-tou-zong-he-3.ctv
汕头综合,https://stream1.freetv.fun/shan-tou-zong-he-2.ctv
